Order ID,Sale_Date,Ship Date,Customer ID,Customer Name,Customer_Type,Country,City,State,Region,Product_ID,Product_Category,Sub-Category,Product Name,Sales_Amount,Quantity_Sold,Discount,Profit,Sales_Channel,Sales_Rep,Payment_Method,Unit_Cost,Unit_Price,Year,Month,Quarter,Profit_Margin,Customer_Segment
CA-2025-100498,2026-02-16,2026-02-21,EH-13945,Emily Harper,1,USA,Chicago,Illinois,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,9526.42,8,0.15,-36200.396,0,4,2,5715.852,1190.8025,2026,2,1,-380.0,1
CA-2025-100499,2025-11-29,2025-12-02,JM-14520,James Miller,0,USA,Philadelphia,Pennsylvania,1,OFF-BI-10001524,1,Binders,Premium Binder,3226.53,4,0.05,-4517.142,0,2,2,1935.918,806.6325,2025,11,4,-140.0,2
CA-2025-100500,2025-09-18,2025-09-21,LM-15800,Linda Moore,2,USA,Boston,Massachusetts,1,FUR-BO-10001798,0,Bookcases,Bookcase,1474.61,1,0.0,589.8439999999999,1,2,2,884.766,1474.61,2025,9,3,40.0,3
CA-2025-100501,2025-11-06,2025-11-07,AA-10480,Andrew Allen,2,USA,Dallas,Texas,0,OFF-BI-10001524,1,Binders,Premium Binder,1043.61,1,0.1,417.444,0,4,0,626.1659999999999,1043.61,2025,11,4,40.0,3
CA-2025-100502,2026-06-08,2026-06-13,SB-18120,Sophia Brown,0,USA,Dallas,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,4319.42,8,0.0,-16413.796000000002,0,0,1,2591.652,539.9275,2026,6,2,-380.0,0
CA-2025-100503,2025-09-13,2025-09-15,AA-10480,Andrew Allen,2,USA,Miami,Florida,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,5705.08,7,0.05,-18256.256,0,4,0,3423.048,815.0114285714286,2025,9,3,-320.0,1
CA-2025-100504,2025-11-29,2025-12-03,SO-20335,Sean O'Donnell,0,USA,Philadelphia,Pennsylvania,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,1614.41,2,0.1,-322.88199999999983,1,3,0,968.646,807.205,2025,11,4,-19.99999999999999,3
CA-2025-100505,2026-01-26,2026-01-27,CG-12520,Claire Gute,0,USA,Henderson,Kentucky,2,OFF-PA-10000345,1,Paper,A4 Paper,9772.47,7,0.0,-31271.903999999995,1,0,1,5863.481999999999,1396.0671428571427,2026,1,1,-320.0,1
CA-2025-100506,2025-08-21,2025-08-26,CG-12520,Claire Gute,0,USA,New York,New York,1,OFF-ST-10000760,1,Storage,Storage Cart,485.78,1,0.0,194.31199999999995,0,4,1,291.468,485.78,2025,8,3,39.99999999999999,3
CA-2025-100507,2025-08-15,2025-08-17,CG-12520,Claire Gute,0,USA,Boston,Massachusetts,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,613.63,2,0.1,-122.726,1,0,1,368.178,306.815,2025,8,3,-20.0,3
CA-2025-100508,2025-06-01,2025-06-03,EH-13945,Emily Harper,1,USA,Denver,Colorado,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,744.07,1,0.1,297.62800000000004,0,1,0,446.442,744.07,2025,6,2,40.0,3
CA-2025-100509,2026-05-29,2026-06-02,SO-20335,Sean O'Donnell,0,USA,Austin,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,2800.27,4,0.05,-3920.378,1,3,0,1680.162,700.0675,2026,5,2,-140.0,2
CA-2025-100510,2026-06-21,2026-06-23,BH-11710,Brosina Hoffman,0,USA,Phoenix,Arizona,3,OFF-PA-10000345,1,Paper,A4 Paper,6181.56,6,0.0,-16072.056,1,2,2,3708.936,1030.26,2026,6,2,-260.0,1
CA-2025-100511,2026-02-28,2026-03-04,EH-13945,Emily Harper,1,USA,Miami,Florida,2,OFF-BI-10001524,1,Binders,Premium Binder,5369.26,6,0.0,-13960.076,1,2,2,3221.556,894.8766666666667,2026,2,1,-259.99999999999994,0
CA-2025-100512,2025-06-23,2025-06-26,SB-18120,Sophia Brown,0,USA,Philadelphia,Pennsylvania,1,FUR-DE-10004567,0,Desks,Office Desk,584.19,8,0.05,-2219.922,0,2,2,350.514,73.02375,2025,6,2,-380.0,0
CA-2025-100513,2026-01-18,2026-01-20,DV-13045,Darrin Van Huff,1,USA,Los Angeles,California,3,OFF-LA-10000240,1,Labels,Address Labels,3521.99,3,0.1,-2817.592000000001,0,3,1,2113.194,1173.996666666667,2026,1,1,-80.00000000000001,2
CA-2025-100514,2025-04-24,2025-04-27,LM-15800,Linda Moore,2,USA,New York,New York,1,OFF-BI-10001524,1,Binders,Premium Binder,4227.95,4,0.05,-5919.13,1,0,2,2536.77,1056.9875,2025,4,2,-140.0,2
CA-2025-100515,2026-06-20,2026-06-23,RT-17090,Robert Taylor,1,USA,Philadelphia,Pennsylvania,1,FUR-DE-10004567,0,Desks,Office Desk,571.14,1,0.0,228.456,0,3,0,342.684,571.14,2026,6,2,40.0,3
CA-2025-100516,2025-03-03,2025-03-06,BH-11710,Brosina Hoffman,0,USA,Miami,Florida,2,TEC-PH-10002275,2,Phones,IP Phone,98.31,1,0.1,39.324000000000005,1,0,1,58.986,98.31,2025,3,1,40.0,3
CA-2025-100517,2026-01-04,2026-01-05,CG-12520,Claire Gute,0,USA,Atlanta,Georgia,2,OFF-PA-10000345,1,Paper,A4 Paper,5879.57,4,0.0,-8231.398000000001,0,3,1,3527.742,1469.8925,2026,1,1,-140.00000000000003,2
CA-2025-100518,2026-05-12,2026-05-17,RT-17090,Robert Taylor,1,USA,Seattle,Washington,3,OFF-LA-10000240,1,Labels,Address Labels,6763.4,8,0.0,-25700.92,1,1,2,4058.04,845.425,2026,5,2,-380.0,1
CA-2025-100519,2025-11-09,2025-11-12,LM-15800,Linda Moore,2,USA,Philadelphia,Pennsylvania,1,FUR-DE-10004567,0,Desks,Office Desk,447.7,1,0.15,179.07999999999998,0,3,0,268.62,447.7,2025,11,4,40.0,3
CA-2025-100520,2025-11-06,2025-11-08,RT-17090,Robert Taylor,1,USA,Miami,Florida,2,TEC-PR-10002311,2,Printers,Laser Printer,6596.15,5,0.0,-13192.3,1,1,2,3957.69,1319.23,2025,11,4,-200.00000000000009,2
CA-2025-100521,2025-10-14,2025-10-16,SO-20335,Sean O'Donnell,0,USA,Henderson,Kentucky,2,TEC-PR-10002311,2,Printers,Laser Printer,337.95,3,0.2,-270.36000000000007,1,2,1,202.77,112.65,2025,10,4,-80.00000000000003,3
CA-2025-100522,2025-08-21,2025-08-25,BH-11710,Brosina Hoffman,0,USA,Austin,Texas,0,OFF-ST-10000760,1,Storage,Storage Cart,4075.57,6,0.0,-10596.482,1,0,1,2445.342,679.2616666666667,2025,8,3,-260.0,0
CA-2025-100523,2025-05-22,2025-05-27,RT-17090,Robert Taylor,1,USA,Dallas,Texas,0,OFF-ST-10000760,1,Storage,Storage Cart,1952.39,3,0.0,-1561.9119999999996,1,1,2,1171.434,650.7966666666667,2025,5,2,-79.99999999999997,3
CA-2025-100524,2025-06-11,2025-06-14,DV-13045,Darrin Van Huff,1,USA,Seattle,Washington,3,OFF-BI-10001524,1,Binders,Premium Binder,2788.04,3,0.15,-2230.432,1,3,0,1672.8239999999998,929.3466666666668,2025,6,2,-80.0,2
CA-2025-100525,2026-02-28,2026-03-04,AA-10480,Andrew Allen,2,USA,Philadelphia,Pennsylvania,1,TEC-PR-10002311,2,Printers,Laser Printer,1122.98,5,0.05,-2245.96,0,2,1,673.788,224.596,2026,2,1,-200.0,2
CA-2025-100526,2025-07-09,2025-07-10,SB-18120,Sophia Brown,0,USA,Atlanta,Georgia,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,3414.59,4,0.05,-4780.426,0,1,2,2048.754,853.6475,2025,7,3,-139.99999999999997,2
CA-2025-100527,2026-01-03,2026-01-04,LM-15800,Linda Moore,2,USA,Chicago,Illinois,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,7282.18,8,0.15,-27672.284,0,4,2,4369.308,910.2725,2026,1,1,-380.0,1
CA-2025-100528,2026-02-01,2026-02-05,LM-15800,Linda Moore,2,USA,Dallas,Texas,0,OFF-LA-10000240,1,Labels,Address Labels,232.09,4,0.0,-324.926,0,1,1,139.254,58.0225,2026,2,1,-139.99999999999997,2
CA-2025-100529,2026-02-27,2026-03-01,BH-11710,Brosina Hoffman,0,USA,Dallas,Texas,0,FUR-DE-10004567,0,Desks,Office Desk,7291.32,8,0.3,-27707.016000000003,1,0,2,4374.792,911.415,2026,2,1,-380.00000000000006,1
CA-2025-100530,2025-09-10,2025-09-14,JM-14520,James Miller,0,USA,Denver,Colorado,3,OFF-BI-10001524,1,Binders,Premium Binder,6448.0,7,0.0,-20633.6,0,1,1,3868.8,921.1428571428572,2025,9,3,-320.0,1
CA-2025-100531,2026-04-08,2026-04-12,CG-12520,Claire Gute,0,USA,Chicago,Illinois,0,TEC-LA-10000221,2,Laptops,Laptop,10331.35,7,0.0,-33060.32000000001,0,3,1,6198.81,1475.9071428571428,2026,4,2,-320.00000000000006,1
CA-2025-100532,2026-06-13,2026-06-14,BH-11710,Brosina Hoffman,0,USA,Henderson,Kentucky,2,OFF-PA-10000345,1,Paper,A4 Paper,5232.5,5,0.1,-10465.0,1,4,0,3139.5,1046.5,2026,6,2,-200.0,2
CA-2025-100533,2026-03-09,2026-03-12,SB-18120,Sophia Brown,0,USA,Seattle,Washington,3,TEC-PH-10002275,2,Phones,IP Phone,1158.05,8,0.0,-4400.589999999999,1,1,1,694.8299999999999,144.75625,2026,3,1,-380.0,0
CA-2025-100534,2025-05-19,2025-05-23,JM-14520,James Miller,0,USA,Henderson,Kentucky,2,FUR-BO-10001798,0,Bookcases,Bookcase,1955.06,3,0.05,-1564.047999999999,1,3,1,1173.0359999999998,651.6866666666666,2025,5,2,-79.99999999999997,3
CA-2025-100535,2025-04-03,2025-04-06,EH-13945,Emily Harper,1,USA,Chicago,Illinois,0,FUR-CH-10000111,0,Chairs,Ergonomic Chair,252.15,2,0.3,-50.42999999999998,1,0,1,151.29,126.075,2025,4,2,-19.99999999999999,3
CA-2025-100536,2026-01-29,2026-02-03,SB-18120,Sophia Brown,0,USA,Austin,Texas,0,TEC-LA-10000221,2,Laptops,Laptop,527.94,7,0.0,-1689.408,0,4,1,316.764,75.42,2026,1,1,-319.99999999999994,0
CA-2025-100537,2025-06-03,2025-06-05,SO-20335,Sean O'Donnell,0,USA,Chicago,Illinois,0,FUR-BO-10001798,0,Bookcases,Bookcase,2298.16,7,0.3,-7354.111999999999,0,0,0,1378.896,328.3085714285714,2025,6,2,-320.0,0
CA-2025-100538,2025-05-15,2025-05-17,CG-12520,Claire Gute,0,USA,Miami,Florida,2,TEC-PH-10002275,2,Phones,IP Phone,10276.5,8,0.0,-39050.7,1,1,1,6165.9,1284.5625,2025,5,2,-380.0,1
CA-2025-100539,2026-05-21,2026-05-23,BH-11710,Brosina Hoffman,0,USA,Boston,Massachusetts,1,OFF-PA-10000345,1,Paper,A4 Paper,1026.51,8,0.0,-3900.738,0,2,2,615.906,128.31375,2026,5,2,-380.0,0
CA-2025-100540,2025-10-12,2025-10-17,RT-17090,Robert Taylor,1,USA,Dallas,Texas,0,FUR-DE-10004567,0,Desks,Office Desk,234.72,3,0.15,-187.776,0,1,2,140.832,78.24,2025,10,4,-80.0,3
CA-2025-100541,2025-02-03,2025-02-08,SB-18120,Sophia Brown,0,USA,Henderson,Kentucky,2,FUR-CH-10000111,0,Chairs,Ergonomic Chair,172.24,1,0.0,68.89600000000002,0,4,2,103.344,172.24,2025,2,1,40.00000000000001,3
CA-2025-100542,2025-10-19,2025-10-24,SB-18120,Sophia Brown,0,USA,Austin,Texas,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,8387.43,6,0.0,-21807.318,1,2,2,5032.458,1397.905,2025,10,4,-259.99999999999994,1
CA-2025-100543,2025-11-27,2025-11-30,JM-14520,James Miller,0,USA,Denver,Colorado,3,TEC-LA-10000221,2,Laptops,Laptop,892.64,2,0.0,-178.5279999999999,0,4,2,535.584,446.32,2025,11,4,-19.99999999999999,3
CA-2025-100544,2025-10-09,2025-10-12,RT-17090,Robert Taylor,1,USA,Philadelphia,Pennsylvania,1,OFF-LA-10000240,1,Labels,Address Labels,3687.84,4,0.0,-5162.976000000001,0,4,0,2212.704,921.96,2025,10,4,-140.0,2
CA-2025-100545,2025-03-31,2025-04-04,SB-18120,Sophia Brown,0,USA,Henderson,Kentucky,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,2024.16,6,0.15,-5262.816000000001,1,0,0,1214.496,337.36,2025,3,1,-260.0,0
CA-2025-100546,2026-05-24,2026-05-29,LM-15800,Linda Moore,2,USA,New York,New York,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,4050.02,4,0.05,-5670.028,0,4,1,2430.012,1012.505,2026,5,2,-140.0,2
CA-2025-100547,2025-01-25,2025-01-29,DV-13045,Darrin Van Huff,1,USA,Chicago,Illinois,0,OFF-PA-10000345,1,Paper,A4 Paper,462.81,7,0.15,-1480.992,0,0,0,277.686,66.11571428571429,2025,1,1,-320.0,0
CA-2025-100548,2025-08-06,2025-08-07,BH-11710,Brosina Hoffman,0,USA,Henderson,Kentucky,2,FUR-CH-10000111,0,Chairs,Ergonomic Chair,1944.05,5,0.15,-3888.1,1,1,2,1166.4299999999998,388.81,2025,8,3,-200.0,2
CA-2025-100549,2025-04-27,2025-04-30,EH-13945,Emily Harper,1,USA,Philadelphia,Pennsylvania,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,1187.26,1,0.05,474.904,0,0,1,712.356,1187.26,2025,4,2,40.0,3
CA-2025-100550,2025-12-13,2025-12-17,LM-15800,Linda Moore,2,USA,Seattle,Washington,3,TEC-PH-10002275,2,Phones,IP Phone,2408.55,3,0.15,-1926.84,1,1,2,1445.13,802.85,2025,12,4,-80.0,2
CA-2025-100551,2026-02-28,2026-03-01,RT-17090,Robert Taylor,1,USA,Atlanta,Georgia,2,TEC-PR-10002311,2,Printers,Laser Printer,5023.28,6,0.0,-13060.527999999998,0,1,0,3013.968,837.2133333333333,2026,2,1,-259.99999999999994,0
CA-2025-100552,2025-12-06,2025-12-09,DV-13045,Darrin Van Huff,1,USA,Austin,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,8853.55,6,0.0,-23019.23,0,1,1,5312.129999999999,1475.5916666666665,2025,12,4,-259.99999999999994,1
CA-2025-100553,2026-02-03,2026-02-05,SB-18120,Sophia Brown,0,USA,Phoenix,Arizona,3,OFF-BI-10001524,1,Binders,Premium Binder,414.53,1,0.0,165.81199999999998,0,3,2,248.718,414.53,2026,2,1,40.0,3
CA-2025-100554,2025-09-01,2025-09-04,LM-15800,Linda Moore,2,USA,Miami,Florida,2,TEC-LA-10000221,2,Laptops,Laptop,1150.77,5,0.15,-2301.54,1,4,0,690.462,230.154,2025,9,3,-200.0,2
CA-2025-100555,2025-07-26,2025-07-27,LM-15800,Linda Moore,2,USA,Denver,Colorado,3,TEC-LA-10000221,2,Laptops,Laptop,616.17,3,0.3,-492.936,1,3,1,369.702,205.39,2025,7,3,-80.00000000000001,3
CA-2025-100556,2025-12-02,2025-12-04,DV-13045,Darrin Van Huff,1,USA,Dallas,Texas,0,FUR-BO-10001798,0,Bookcases,Bookcase,4700.05,8,0.0,-17860.190000000002,0,1,0,2820.03,587.50625,2025,12,4,-380.0,1
CA-2025-100557,2025-02-15,2025-02-20,DV-13045,Darrin Van Huff,1,USA,Henderson,Kentucky,2,FUR-BO-10001798,0,Bookcases,Bookcase,1414.19,2,0.1,-282.838,0,2,0,848.514,707.095,2025,2,1,-20.0,3
CA-2025-100558,2025-11-16,2025-11-18,EH-13945,Emily Harper,1,USA,Dallas,Texas,0,OFF-ST-10000760,1,Storage,Storage Cart,2810.82,5,0.3,-5621.639999999999,1,0,1,1686.492,562.164,2025,11,4,-200.0,2
CA-2025-100559,2025-06-11,2025-06-14,DV-13045,Darrin Van Huff,1,USA,Los Angeles,California,3,OFF-LA-10000240,1,Labels,Address Labels,4474.2,6,0.1,-11632.919999999998,1,0,2,2684.52,745.6999999999999,2025,6,2,-259.99999999999994,0
CA-2025-100560,2025-10-18,2025-10-23,BH-11710,Brosina Hoffman,0,USA,Dallas,Texas,0,OFF-ST-10000760,1,Storage,Storage Cart,4892.76,6,0.0,-12721.176,1,2,1,2935.656,815.46,2025,10,4,-260.0,0
CA-2025-100561,2026-04-28,2026-04-29,DV-13045,Darrin Van Huff,1,USA,New York,New York,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,2910.38,7,0.3,-9313.216,0,3,1,1746.228,415.7685714285714,2026,4,2,-320.0,0
CA-2025-100562,2025-07-22,2025-07-27,DV-13045,Darrin Van Huff,1,USA,Philadelphia,Pennsylvania,1,FUR-DE-10004567,0,Desks,Office Desk,1709.61,2,0.3,-341.9219999999998,0,4,0,1025.7659999999998,854.805,2025,7,3,-19.99999999999999,3
CA-2025-100563,2026-04-22,2026-04-26,BH-11710,Brosina Hoffman,0,USA,Dallas,Texas,0,TEC-AC-10003033,2,Accessories,Wireless Mouse,5480.66,5,0.2,-10961.32,1,1,0,3288.396,1096.132,2026,4,2,-200.0,2
CA-2025-100564,2025-12-05,2025-12-08,LM-15800,Linda Moore,2,USA,New York,New York,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,997.93,8,0.3,-3792.134,1,4,2,598.7579999999999,124.74125,2025,12,4,-380.0,0
CA-2025-100565,2025-12-23,2025-12-28,SB-18120,Sophia Brown,0,USA,Chicago,Illinois,0,FUR-CH-10000111,0,Chairs,Ergonomic Chair,8597.08,7,0.0,-27510.655999999995,1,1,0,5158.248,1228.1542857142856,2025,12,4,-319.99999999999994,1
CA-2025-100566,2025-03-14,2025-03-17,RT-17090,Robert Taylor,1,USA,Boston,Massachusetts,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,2430.42,7,0.05,-7777.343999999999,0,2,2,1458.252,347.2028571428572,2025,3,1,-320.0,0
CA-2025-100567,2026-05-09,2026-05-13,DV-13045,Darrin Van Huff,1,USA,Miami,Florida,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,6600.32,7,0.2,-21121.024,1,0,0,3960.192,942.9028571428572,2026,5,2,-320.0,1
CA-2025-100568,2025-12-17,2025-12-22,BH-11710,Brosina Hoffman,0,USA,Chicago,Illinois,0,TEC-PR-10002311,2,Printers,Laser Printer,1556.32,2,0.3,-311.2640000000001,0,4,2,933.792,778.16,2025,12,4,-20.00000000000001,3
CA-2025-100569,2025-11-30,2025-12-05,DV-13045,Darrin Van Huff,1,USA,New York,New York,1,OFF-ST-10000760,1,Storage,Storage Cart,796.01,7,0.0,-2547.232,1,1,0,477.606,113.71571428571428,2025,11,4,-320.0,0
CA-2025-100570,2026-01-24,2026-01-27,LM-15800,Linda Moore,2,USA,Los Angeles,California,3,OFF-LA-10000240,1,Labels,Address Labels,3996.06,3,0.0,-3196.8479999999995,1,0,0,2397.636,1332.02,2026,1,1,-80.0,2
CA-2025-100571,2025-06-02,2025-06-06,RT-17090,Robert Taylor,1,USA,Henderson,Kentucky,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,2050.49,8,0.15,-7791.862000000001,1,0,0,1230.294,256.31125,2025,6,2,-380.00000000000006,0
CA-2025-100572,2025-11-08,2025-11-12,EH-13945,Emily Harper,1,USA,Los Angeles,California,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,8019.77,7,0.1,-25663.264,0,3,1,4811.862,1145.6814285714286,2025,11,4,-320.0,1
CA-2025-100573,2025-02-24,2025-02-25,RT-17090,Robert Taylor,1,USA,Miami,Florida,2,OFF-ST-10000760,1,Storage,Storage Cart,288.41,1,0.2,115.364,0,0,1,173.04600000000002,288.41,2025,2,1,40.0,3
CA-2025-100574,2026-01-27,2026-01-31,JM-14520,James Miller,0,USA,Philadelphia,Pennsylvania,1,OFF-LA-10000240,1,Labels,Address Labels,2045.04,3,0.05,-1636.0319999999997,0,3,2,1227.024,681.68,2026,1,1,-79.99999999999999,3
CA-2025-100575,2026-01-04,2026-01-08,SO-20335,Sean O'Donnell,0,USA,Atlanta,Georgia,2,FUR-DE-10004567,0,Desks,Office Desk,81.86,3,0.0,-65.48800000000001,0,3,1,49.116,27.286666666666665,2026,1,1,-80.00000000000001,3
CA-2025-100576,2026-05-14,2026-05-18,SO-20335,Sean O'Donnell,0,USA,Seattle,Washington,3,TEC-PR-10002311,2,Printers,Laser Printer,7233.11,7,0.2,-23145.952,0,3,1,4339.866,1033.3014285714285,2026,5,2,-320.0,1
CA-2025-100577,2026-04-11,2026-04-16,JM-14520,James Miller,0,USA,Boston,Massachusetts,1,OFF-BI-10001524,1,Binders,Premium Binder,1147.31,4,0.0,-1606.234,0,0,1,688.386,286.8275,2026,4,2,-140.0,2
CA-2025-100578,2025-08-31,2025-09-05,AA-10480,Andrew Allen,2,USA,Philadelphia,Pennsylvania,1,TEC-AC-10003033,2,Accessories,Wireless Mouse,359.15,6,0.0,-933.79,1,3,1,215.49,59.85833333333333,2025,8,3,-260.00000000000006,0
CA-2025-100579,2026-01-13,2026-01-14,SB-18120,Sophia Brown,0,USA,Philadelphia,Pennsylvania,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,2964.54,3,0.1,-2371.632,0,2,2,1778.724,988.18,2026,1,1,-79.99999999999999,2
CA-2025-100580,2025-03-22,2025-03-27,SB-18120,Sophia Brown,0,USA,Seattle,Washington,3,TEC-PH-10002275,2,Phones,IP Phone,1852.69,2,0.1,-370.538,0,4,2,1111.614,926.345,2025,3,1,-20.0,3
CA-2025-100581,2025-12-18,2025-12-23,CG-12520,Claire Gute,0,USA,Boston,Massachusetts,1,TEC-LA-10000221,2,Laptops,Laptop,5883.42,8,0.15,-22356.996,0,4,0,3530.052,735.4275,2025,12,4,-380.0,1
CA-2025-100582,2025-10-29,2025-11-01,SO-20335,Sean O'Donnell,0,USA,Phoenix,Arizona,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,355.29,5,0.3,-710.5800000000002,1,4,1,213.174,71.058,2025,10,4,-200.00000000000009,2
CA-2025-100583,2025-10-26,2025-10-31,CG-12520,Claire Gute,0,USA,Henderson,Kentucky,2,FUR-CH-10000111,0,Chairs,Ergonomic Chair,2061.01,3,0.1,-1648.808,1,4,0,1236.606,687.0033333333334,2025,10,4,-80.0,3
CA-2025-100584,2025-10-15,2025-10-18,AA-10480,Andrew Allen,2,USA,Los Angeles,California,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,4098.29,3,0.0,-3278.6320000000005,1,2,0,2458.974,1366.0966666666666,2025,10,4,-80.00000000000001,2
CA-2025-100585,2026-01-14,2026-01-16,AA-10480,Andrew Allen,2,USA,Austin,Texas,0,FUR-DE-10004567,0,Desks,Office Desk,520.84,1,0.0,208.336,0,1,2,312.504,520.84,2026,1,1,40.0,3
CA-2025-100586,2025-06-07,2025-06-11,JM-14520,James Miller,0,USA,New York,New York,1,TEC-PR-10002311,2,Printers,Laser Printer,8733.91,8,0.0,-33188.85799999999,0,0,2,5240.346,1091.73875,2025,6,2,-380.0,1
CA-2025-100587,2025-12-20,2025-12-21,AA-10480,Andrew Allen,2,USA,Los Angeles,California,3,FUR-DE-10004567,0,Desks,Office Desk,4349.73,8,0.1,-16528.974000000002,1,2,2,2609.838,543.71625,2025,12,4,-380.00000000000006,0
CA-2025-100588,2025-08-28,2025-09-01,JM-14520,James Miller,0,USA,Boston,Massachusetts,1,FUR-DE-10004567,0,Desks,Office Desk,135.61,7,0.3,-433.952,1,3,0,81.366,19.372857142857143,2025,8,3,-320.0,0
CA-2025-100589,2025-02-12,2025-02-13,RT-17090,Robert Taylor,1,USA,Henderson,Kentucky,2,TEC-AC-10003033,2,Accessories,Wireless Mouse,2290.96,5,0.1,-4581.92,1,1,1,1374.576,458.192,2025,2,1,-200.0,2
CA-2025-100590,2025-09-19,2025-09-24,JM-14520,James Miller,0,USA,Philadelphia,Pennsylvania,1,OFF-LA-10000240,1,Labels,Address Labels,3138.92,4,0.0,-4394.488,0,1,0,1883.352,784.73,2025,9,3,-140.0,2
CA-2025-100591,2025-01-11,2025-01-12,DV-13045,Darrin Van Huff,1,USA,Denver,Colorado,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,1753.37,2,0.15,-350.674,1,1,1,1052.022,876.685,2025,1,1,-20.0,3
CA-2025-100592,2025-10-18,2025-10-21,BH-11710,Brosina Hoffman,0,USA,Los Angeles,California,3,TEC-AC-10003033,2,Accessories,Wireless Mouse,180.03,2,0.05,-36.006,1,2,0,108.018,90.015,2025,10,4,-20.0,3
CA-2025-100593,2025-05-05,2025-05-06,DV-13045,Darrin Van Huff,1,USA,Austin,Texas,0,TEC-PR-10002311,2,Printers,Laser Printer,4035.13,3,0.0,-3228.1040000000003,1,2,0,2421.078,1345.0433333333333,2025,5,2,-80.0,2
CA-2025-100594,2026-04-24,2026-04-25,LM-15800,Linda Moore,2,USA,Henderson,Kentucky,2,TEC-PR-10002311,2,Printers,Laser Printer,2360.59,6,0.0,-6137.534,1,0,1,1416.354,393.4316666666667,2026,4,2,-259.99999999999994,0
CA-2025-100595,2025-03-05,2025-03-09,JM-14520,James Miller,0,USA,Miami,Florida,2,OFF-ST-10000760,1,Storage,Storage Cart,1375.57,5,0.0,-2751.1400000000003,0,1,1,825.342,275.114,2025,3,1,-200.00000000000009,2
CA-2025-100596,2025-07-25,2025-07-30,JM-14520,James Miller,0,USA,Chicago,Illinois,0,TEC-PH-10002275,2,Phones,IP Phone,358.99,2,0.2,-71.798,0,2,1,215.394,179.495,2025,7,3,-20.0,3
CA-2025-100597,2025-04-19,2025-04-23,AA-10480,Andrew Allen,2,USA,Los Angeles,California,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,1550.35,2,0.1,-310.07000000000016,1,3,2,930.21,775.175,2025,4,2,-20.00000000000001,3
CA-2025-100598,2025-01-20,2025-01-24,SO-20335,Sean O'Donnell,0,USA,Los Angeles,California,3,TEC-PR-10002311,2,Printers,Laser Printer,2421.59,7,0.15,-7749.088,0,4,1,1452.954,345.9414285714286,2025,1,1,-320.0,0
CA-2025-100599,2025-01-04,2025-01-09,LM-15800,Linda Moore,2,USA,Boston,Massachusetts,1,OFF-PA-10000345,1,Paper,A4 Paper,1629.58,2,0.0,-325.91600000000017,0,1,2,977.748,814.79,2025,1,1,-20.00000000000001,3
CA-2025-100600,2026-05-09,2026-05-10,SB-18120,Sophia Brown,0,USA,Henderson,Kentucky,2,TEC-PR-10002311,2,Printers,Laser Printer,3034.58,5,0.0,-6069.16,1,3,2,1820.748,606.9159999999999,2026,5,2,-200.0,2
CA-2025-100601,2025-12-15,2025-12-16,LM-15800,Linda Moore,2,USA,Atlanta,Georgia,2,OFF-LA-10000240,1,Labels,Address Labels,2006.8,3,0.2,-1605.4399999999998,0,1,1,1204.08,668.9333333333333,2025,12,4,-80.0,3
CA-2025-100602,2025-11-03,2025-11-07,DV-13045,Darrin Van Huff,1,USA,Henderson,Kentucky,2,FUR-CH-10000111,0,Chairs,Ergonomic Chair,8845.06,8,0.0,-33611.228,1,2,1,5307.035999999999,1105.6325,2025,11,4,-380.0,1
CA-2025-100603,2025-01-26,2025-01-31,BH-11710,Brosina Hoffman,0,USA,Boston,Massachusetts,1,FUR-CH-10000111,0,Chairs,Ergonomic Chair,2640.85,5,0.3,-5281.700000000001,0,4,2,1584.51,528.17,2025,1,1,-200.00000000000009,2
CA-2025-100604,2025-12-14,2025-12-15,EH-13945,Emily Harper,1,USA,Denver,Colorado,3,FUR-CH-10000111,0,Chairs,Ergonomic Chair,3395.24,4,0.3,-4753.336,0,2,1,2037.144,848.81,2025,12,4,-140.0,2
