Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2025-100278,2025-10-08,2025-10-09,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,235.34,3,0.1,46.1
CA-2025-100279,2025-08-28,2025-09-01,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,958.58,8,0.05,257.09
CA-2025-100280,2026-04-01,2026-04-02,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,2057.05,3,0.05,649.87
CA-2025-100281,2025-04-15,2025-04-16,EH-13945,Emily Harper,Corporate,USA,Henderson,Kentucky,South,FUR-DE-10004567,Furniture,Desks,Office Desk,8137.19,7,0.0,1834.52
CA-2025-100282,2025-05-27,2025-05-28,RT-17090,Robert Taylor,Corporate,USA,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,IP Phone,6518.54,6,0.0,834.61
CA-2025-100283,2026-03-30,2026-04-01,DV-13045,Darrin Van Huff,Corporate,USA,Seattle,Washington,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2989.21,7,0.2,1016.1
CA-2025-100284,2025-05-24,2025-05-26,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,TEC-LA-10000221,Technology,Laptops,Laptop,5853.32,5,0.0,896.95
CA-2025-100285,2025-11-05,2025-11-07,RT-17090,Robert Taylor,Corporate,USA,Chicago,Illinois,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,4620.77,5,0.05,1278.98
CA-2025-100286,2025-04-26,2025-04-28,LM-15800,Linda Moore,Home Office,USA,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,991.94,6,0.2,319.51
CA-2025-100287,2025-06-26,2025-06-30,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1657.28,5,0.0,195.5
CA-2025-100288,2026-02-12,2026-02-17,AA-10480,Andrew Allen,Home Office,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1928.8,2,0.0,680.65
CA-2025-100289,2025-11-14,2025-11-15,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,TEC-LA-10000221,Technology,Laptops,Laptop,3553.14,6,0.0,1213.19
CA-2025-100290,2026-03-24,2026-03-26,CG-12520,Claire Gute,Consumer,USA,Dallas,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1371.05,2,0.0,468.55
CA-2025-100291,2025-06-29,2025-06-30,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1911.62,3,0.15,510.3
CA-2025-100292,2025-09-23,2025-09-25,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,2318.86,2,0.0,771.59
CA-2025-100293,2026-03-16,2026-03-19,RT-17090,Robert Taylor,Corporate,USA,Phoenix,Arizona,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1273.74,2,0.15,548.47
CA-2025-100294,2025-06-20,2025-06-23,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,700.65,2,0.0,304.49
CA-2025-100295,2025-01-13,2025-01-15,CG-12520,Claire Gute,Consumer,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,829.96,3,0.0,212.88
CA-2025-100296,2026-03-06,2026-03-08,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5273.13,5,0.15,2152.54
CA-2025-100297,2025-02-23,2025-02-25,BH-11710,Brosina Hoffman,Consumer,USA,Denver,Colorado,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,9362.79,8,0.1,3140.7
CA-2025-100298,2026-04-13,2026-04-14,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,5281.85,5,0.05,1519.2
CA-2025-100299,2026-05-21,2026-05-23,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,271.48,7,0.15,61.74
CA-2025-100300,2025-01-10,2025-01-13,CG-12520,Claire Gute,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,599.91,2,0.05,181.81
CA-2025-100301,2025-03-03,2025-03-05,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,6272.86,7,0.15,1816.24
CA-2025-100302,2025-03-28,2025-04-02,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1783.85,2,0.0,531.15
CA-2025-100303,2025-05-14,2025-05-16,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,2613.09,6,0.1,962.23
CA-2025-100304,2025-07-27,2025-07-29,SB-18120,Sophia Brown,Consumer,USA,Seattle,Washington,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,1733.63,3,0.15,533.47
CA-2025-100305,2026-01-02,2026-01-04,LM-15800,Linda Moore,Home Office,USA,Henderson,Kentucky,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,260.51,2,0.1,41.88
CA-2025-100306,2025-02-11,2025-02-13,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3602.43,6,0.0,767.27
CA-2025-100307,2025-09-24,2025-09-26,CG-12520,Claire Gute,Consumer,USA,Boston,Massachusetts,East,TEC-LA-10000221,Technology,Laptops,Laptop,604.56,4,0.0,101.95
CA-2025-100308,2025-05-24,2025-05-25,CG-12520,Claire Gute,Consumer,USA,Seattle,Washington,West,FUR-DE-10004567,Furniture,Desks,Office Desk,4206.73,4,0.15,882.57
CA-2025-100309,2025-03-28,2025-04-02,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,426.51,2,0.3,39.16
CA-2025-100310,2025-12-06,2025-12-07,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,FUR-DE-10004567,Furniture,Desks,Office Desk,6912.14,7,0.2,1910.21
CA-2025-100311,2026-01-27,2026-01-31,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,2134.92,5,0.0,934.82
CA-2025-100312,2025-09-09,2025-09-12,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,112.56,1,0.2,45.25
CA-2025-100313,2025-07-24,2025-07-29,BH-11710,Brosina Hoffman,Consumer,USA,Denver,Colorado,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4599.46,8,0.3,1422.39
CA-2025-100314,2025-11-26,2025-11-30,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,193.18,4,0.1,82.97
CA-2025-100315,2026-04-29,2026-05-04,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,3559.42,4,0.1,936.87
CA-2025-100316,2025-02-27,2025-03-01,SB-18120,Sophia Brown,Consumer,USA,Boston,Massachusetts,East,FUR-DE-10004567,Furniture,Desks,Office Desk,924.28,3,0.15,155.12
CA-2025-100317,2026-01-03,2026-01-08,CG-12520,Claire Gute,Consumer,USA,Atlanta,Georgia,South,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,2419.74,3,0.05,380.28
CA-2025-100318,2026-05-20,2026-05-25,AA-10480,Andrew Allen,Home Office,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,178.01,2,0.05,78.86
CA-2025-100319,2026-05-05,2026-05-06,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,3516.41,3,0.15,1509.09
CA-2025-100320,2025-06-01,2025-06-06,SO-20335,Sean O'Donnell,Consumer,USA,Phoenix,Arizona,West,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,5086.86,6,0.2,1245.74
CA-2025-100321,2025-12-11,2025-12-14,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,7818.23,8,0.0,1583.08
CA-2025-100322,2026-01-01,2026-01-03,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,998.75,5,0.0,117.78
CA-2025-100323,2026-02-05,2026-02-10,CG-12520,Claire Gute,Consumer,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,3852.29,4,0.0,470.59
CA-2025-100324,2025-05-25,2025-05-28,DV-13045,Darrin Van Huff,Corporate,USA,Austin,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2873.75,3,0.0,466.75
CA-2025-100325,2025-12-10,2025-12-14,CG-12520,Claire Gute,Consumer,USA,Miami,Florida,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,1064.43,2,0.0,210.6
CA-2025-100326,2025-02-19,2025-02-23,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,9002.1,8,0.15,2330.57
CA-2025-100327,2025-04-14,2025-04-18,SB-18120,Sophia Brown,Consumer,USA,Dallas,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,2401.6,2,0.0,832.83
CA-2025-100328,2025-11-23,2025-11-26,DV-13045,Darrin Van Huff,Corporate,USA,Phoenix,Arizona,West,FUR-DE-10004567,Furniture,Desks,Office Desk,1748.23,7,0.0,451.98
CA-2025-100329,2025-04-06,2025-04-09,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,9899.67,7,0.0,2350.57
CA-2025-100330,2026-03-21,2026-03-23,CG-12520,Claire Gute,Consumer,USA,Phoenix,Arizona,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2231.38,4,0.1,488.21
CA-2025-100331,2025-11-01,2025-11-03,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1624.17,8,0.15,728.71
CA-2025-100332,2025-03-31,2025-04-03,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,286.52,1,0.1,30.95
CA-2025-100333,2026-04-30,2026-05-01,AA-10480,Andrew Allen,Home Office,USA,Boston,Massachusetts,East,TEC-PH-10002275,Technology,Phones,IP Phone,583.18,5,0.2,224.69
CA-2025-100334,2026-01-26,2026-01-29,SO-20335,Sean O'Donnell,Consumer,USA,New York,New York,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,5342.32,8,0.05,838.86
CA-2025-100335,2025-03-05,2025-03-07,DV-13045,Darrin Van Huff,Corporate,USA,Phoenix,Arizona,West,TEC-LA-10000221,Technology,Laptops,Laptop,9684.74,7,0.05,2481.61
CA-2025-100336,2026-02-01,2026-02-06,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2913.85,8,0.2,390.54
CA-2025-100337,2025-02-05,2025-02-10,SB-18120,Sophia Brown,Consumer,USA,Dallas,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,4272.3,3,0.0,468.85
CA-2025-100338,2025-07-17,2025-07-19,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,2176.02,7,0.0,343.95
CA-2025-100339,2025-09-22,2025-09-25,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,5245.13,7,0.1,1406.27
CA-2025-100340,2025-01-13,2025-01-18,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,692.45,3,0.0,87.44
CA-2025-100341,2025-04-14,2025-04-17,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4829.6,7,0.3,2054.19
CA-2025-100342,2025-05-28,2025-06-02,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,6233.19,6,0.0,1178.0
CA-2025-100343,2025-10-03,2025-10-06,CG-12520,Claire Gute,Consumer,USA,Henderson,Kentucky,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,6329.21,5,0.0,693.85
CA-2025-100344,2025-08-22,2025-08-24,AA-10480,Andrew Allen,Home Office,USA,Boston,Massachusetts,East,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,6379.93,7,0.0,2451.31
CA-2025-100345,2025-08-05,2025-08-09,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,TEC-LA-10000221,Technology,Laptops,Laptop,258.65,3,0.2,104.11
CA-2025-100346,2026-06-21,2026-06-26,CG-12520,Claire Gute,Consumer,USA,Dallas,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,267.22,1,0.3,48.67
CA-2025-100347,2025-07-23,2025-07-26,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,1947.4,2,0.05,622.46
CA-2025-100348,2026-04-02,2026-04-04,LM-15800,Linda Moore,Home Office,USA,Henderson,Kentucky,South,FUR-DE-10004567,Furniture,Desks,Office Desk,5629.76,5,0.0,1971.69
CA-2025-100349,2026-01-31,2026-02-01,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,3671.16,4,0.1,814.79
CA-2025-100350,2026-06-10,2026-06-11,CG-12520,Claire Gute,Consumer,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,2717.1,3,0.0,1009.89
CA-2025-100351,2025-11-09,2025-11-12,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,TEC-PH-10002275,Technology,Phones,IP Phone,1508.09,5,0.1,321.2
CA-2025-100352,2026-02-11,2026-02-16,DV-13045,Darrin Van Huff,Corporate,USA,Phoenix,Arizona,West,TEC-LA-10000221,Technology,Laptops,Laptop,2273.65,5,0.0,639.79
CA-2025-100353,2025-12-11,2025-12-14,EH-13945,Emily Harper,Corporate,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1380.62,5,0.05,186.53
CA-2025-100354,2026-02-18,2026-02-21,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,5445.19,5,0.2,1710.35
CA-2025-100355,2025-02-06,2025-02-11,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,9252.93,8,0.15,2520.87
CA-2025-100356,2025-06-24,2025-06-29,SO-20335,Sean O'Donnell,Consumer,USA,Miami,Florida,South,TEC-PH-10002275,Technology,Phones,IP Phone,3341.91,3,0.0,396.27
CA-2025-100357,2025-12-10,2025-12-11,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,7046.32,7,0.15,2254.2
CA-2025-100358,2025-10-29,2025-11-02,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,TEC-PR-10002311,Technology,Printers,Laser Printer,1355.85,2,0.05,372.63
CA-2025-100359,2026-01-26,2026-01-31,AA-10480,Andrew Allen,Home Office,USA,New York,New York,East,FUR-DE-10004567,Furniture,Desks,Office Desk,3795.93,3,0.15,1164.53
CA-2025-100360,2026-04-14,2026-04-16,EH-13945,Emily Harper,Corporate,USA,Dallas,Texas,Central,TEC-PH-10002275,Technology,Phones,IP Phone,5701.43,6,0.0,1940.23
CA-2025-100361,2025-03-01,2025-03-02,LM-15800,Linda Moore,Home Office,USA,Miami,Florida,South,FUR-DE-10004567,Furniture,Desks,Office Desk,2218.41,3,0.0,897.81
CA-2025-100362,2026-03-21,2026-03-25,JM-14520,James Miller,Consumer,USA,Boston,Massachusetts,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,62.9,1,0.05,12.22
CA-2025-100363,2025-01-15,2025-01-18,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,896.58,1,0.05,332.46
CA-2025-100364,2025-12-19,2025-12-22,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,TEC-LA-10000221,Technology,Laptops,Laptop,1294.3,5,0.0,447.35
CA-2025-100365,2025-10-25,2025-10-29,RT-17090,Robert Taylor,Corporate,USA,Henderson,Kentucky,South,TEC-PR-10002311,Technology,Printers,Laser Printer,1093.41,3,0.3,310.06
CA-2025-100366,2026-02-18,2026-02-19,BH-11710,Brosina Hoffman,Consumer,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,4415.1,4,0.0,1796.47
CA-2025-100367,2025-02-08,2025-02-12,AA-10480,Andrew Allen,Home Office,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,1967.63,2,0.0,852.22
CA-2025-100368,2025-04-29,2025-05-03,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,TEC-LA-10000221,Technology,Laptops,Laptop,3584.25,5,0.0,1355.12
CA-2025-100369,2025-01-10,2025-01-13,JM-14520,James Miller,Consumer,USA,Phoenix,Arizona,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1902.15,3,0.0,515.38
CA-2025-100370,2025-05-01,2025-05-04,DV-13045,Darrin Van Huff,Corporate,USA,Denver,Colorado,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4442.8,4,0.05,1442.7
CA-2025-100371,2026-02-24,2026-02-27,SO-20335,Sean O'Donnell,Consumer,USA,Denver,Colorado,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4020.8,8,0.0,1791.42
CA-2025-100372,2025-04-02,2025-04-03,SB-18120,Sophia Brown,Consumer,USA,New York,New York,East,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,2176.22,2,0.0,290.15
CA-2025-100373,2025-08-25,2025-08-29,AA-10480,Andrew Allen,Home Office,USA,Henderson,Kentucky,South,FUR-BO-10001798,Furniture,Bookcases,Bookcase,2443.27,2,0.0,370.68
CA-2025-100374,2026-01-04,2026-01-07,JM-14520,James Miller,Consumer,USA,Los Angeles,California,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,1279.48,1,0.0,428.59
CA-2025-100375,2026-03-25,2026-03-30,AA-10480,Andrew Allen,Home Office,USA,Phoenix,Arizona,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,431.06,3,0.2,48.79
CA-2025-100376,2025-10-06,2025-10-10,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,414.88,2,0.0,44.16
CA-2025-100377,2025-06-13,2025-06-14,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,1792.5,8,0.2,317.8
CA-2025-100378,2025-01-30,2025-02-01,LM-15800,Linda Moore,Home Office,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,565.19,8,0.1,124.77
CA-2025-100379,2025-01-13,2025-01-18,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,1244.39,2,0.05,350.08
CA-2025-100380,2026-01-30,2026-02-01,RT-17090,Robert Taylor,Corporate,USA,Los Angeles,California,West,TEC-PR-10002311,Technology,Printers,Laser Printer,1602.92,3,0.3,110.37
CA-2025-100381,2025-03-18,2025-03-22,EH-13945,Emily Harper,Corporate,USA,Austin,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,612.26,1,0.2,189.1
CA-2025-100382,2025-08-29,2025-08-30,LM-15800,Linda Moore,Home Office,USA,Philadelphia,Pennsylvania,East,TEC-PH-10002275,Technology,Phones,IP Phone,1800.85,2,0.3,463.68
CA-2025-100383,2025-01-19,2025-01-20,JM-14520,James Miller,Consumer,USA,New York,New York,East,TEC-LA-10000221,Technology,Laptops,Laptop,1116.54,1,0.1,154.6
CA-2025-100384,2025-07-31,2025-08-04,EH-13945,Emily Harper,Corporate,USA,Miami,Florida,South,OFF-LA-10000240,Office Supplies,Labels,Address Labels,2825.98,8,0.3,495.62
CA-2025-100385,2026-04-09,2026-04-10,DV-13045,Darrin Van Huff,Corporate,USA,Dallas,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,6731.25,6,0.1,1738.74
CA-2025-100386,2026-01-18,2026-01-19,CG-12520,Claire Gute,Consumer,USA,Austin,Texas,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,1126.33,7,0.05,432.92
CA-2025-100387,2026-02-07,2026-02-09,LM-15800,Linda Moore,Home Office,USA,Chicago,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,2276.31,2,0.0,286.09
CA-2025-100388,2025-05-07,2025-05-11,LM-15800,Linda Moore,Home Office,USA,Austin,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,667.45,1,0.2,104.4
CA-2025-100389,2026-05-10,2026-05-15,SO-20335,Sean O'Donnell,Consumer,USA,Chicago,Illinois,Central,FUR-DE-10004567,Furniture,Desks,Office Desk,998.3,2,0.15,273.1
CA-2025-100390,2026-01-29,2026-02-02,SB-18120,Sophia Brown,Consumer,USA,Austin,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,6115.34,6,0.3,991.38
CA-2025-100391,2026-06-09,2026-06-12,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,TEC-LA-10000221,Technology,Laptops,Laptop,1113.57,4,0.1,233.5
CA-2025-100392,2025-05-16,2025-05-18,RT-17090,Robert Taylor,Corporate,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4069.43,6,0.2,870.92
CA-2025-100393,2025-10-20,2025-10-24,CG-12520,Claire Gute,Consumer,USA,Los Angeles,California,West,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,267.2,3,0.0,101.55
CA-2025-100394,2025-06-14,2025-06-17,AA-10480,Andrew Allen,Home Office,USA,Dallas,Texas,Central,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,4531.42,4,0.0,1470.27
CA-2025-100395,2026-04-09,2026-04-10,SB-18120,Sophia Brown,Consumer,USA,Chicago,Illinois,Central,TEC-PR-10002311,Technology,Printers,Laser Printer,2293.31,7,0.1,475.8
CA-2025-100396,2025-02-18,2025-02-22,JM-14520,James Miller,Consumer,USA,Philadelphia,Pennsylvania,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,26.39,1,0.1,10.0
CA-2025-100397,2026-03-30,2026-04-01,EH-13945,Emily Harper,Corporate,USA,Chicago,Illinois,Central,OFF-LA-10000240,Office Supplies,Labels,Address Labels,3393.67,5,0.0,1305.06
CA-2025-100398,2025-06-27,2025-07-02,DV-13045,Darrin Van Huff,Corporate,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,4196.66,5,0.0,1652.12
CA-2025-100399,2025-09-19,2025-09-20,EH-13945,Emily Harper,Corporate,USA,Philadelphia,Pennsylvania,East,FUR-DE-10004567,Furniture,Desks,Office Desk,203.17,1,0.15,48.98
CA-2025-100400,2025-11-05,2025-11-09,SB-18120,Sophia Brown,Consumer,USA,Miami,Florida,South,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,5743.65,4,0.0,1004.05
CA-2025-100401,2025-06-13,2025-06-17,RT-17090,Robert Taylor,Corporate,USA,New York,New York,East,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4509.29,4,0.15,1506.67
CA-2025-100402,2025-10-28,2025-10-30,SB-18120,Sophia Brown,Consumer,USA,Philadelphia,Pennsylvania,East,TEC-PR-10002311,Technology,Printers,Laser Printer,153.8,1,0.15,45.22
CA-2025-100403,2025-09-07,2025-09-08,EH-13945,Emily Harper,Corporate,USA,New York,New York,East,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,3667.29,5,0.1,1618.57
CA-2025-100404,2026-06-14,2026-06-17,RT-17090,Robert Taylor,Corporate,USA,Boston,Massachusetts,East,FUR-BO-10001798,Furniture,Bookcases,Bookcase,6405.09,5,0.05,2164.22
CA-2025-100405,2025-03-26,2025-03-27,SO-20335,Sean O'Donnell,Consumer,USA,Los Angeles,California,West,OFF-LA-10000240,Office Supplies,Labels,Address Labels,4156.09,4,0.2,654.66
CA-2025-100406,2025-07-30,2025-08-04,JM-14520,James Miller,Consumer,USA,Seattle,Washington,West,FUR-BO-10001798,Furniture,Bookcases,Bookcase,8625.07,8,0.0,3617.08
CA-2025-100407,2025-02-25,2025-02-27,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,OFF-ST-10000760,Office Supplies,Storage,Storage Cart,3293.74,7,0.2,982.99
CA-2025-100408,2025-01-18,2025-01-22,DV-13045,Darrin Van Huff,Corporate,USA,Los Angeles,California,West,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,1054.31,1,0.0,342.45
CA-2025-100409,2026-05-30,2026-05-31,AA-10480,Andrew Allen,Home Office,USA,Atlanta,Georgia,South,FUR-CH-10000111,Furniture,Chairs,Ergonomic Chair,4025.91,5,0.3,1147.35
CA-2025-100410,2025-02-01,2025-02-05,SO-20335,Sean O'Donnell,Consumer,USA,Dallas,Texas,Central,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,7203.0,5,0.0,2489.93
CA-2025-100411,2026-01-18,2026-01-19,RT-17090,Robert Taylor,Corporate,USA,Dallas,Texas,Central,FUR-BO-10001798,Furniture,Bookcases,Bookcase,690.68,1,0.2,180.96
CA-2025-100412,2025-03-29,2025-04-01,BH-11710,Brosina Hoffman,Consumer,USA,Miami,Florida,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,711.99,3,0.05,166.67
CA-2025-100413,2025-09-16,2025-09-18,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,895.0,1,0.3,171.3
CA-2025-100414,2025-03-10,2025-03-13,DV-13045,Darrin Van Huff,Corporate,USA,Chicago,Illinois,Central,TEC-AC-10003033,Technology,Accessories,Wireless Mouse,9709.0,8,0.15,3933.36
CA-2025-100415,2025-08-29,2025-08-30,AA-10480,Andrew Allen,Home Office,USA,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,Premium Binder,4906.53,8,0.1,1017.07
CA-2025-100416,2025-06-06,2025-06-11,SB-18120,Sophia Brown,Consumer,USA,Henderson,Kentucky,South,OFF-PA-10000345,Office Supplies,Paper,A4 Paper,49.02,3,0.05,8.58
